time,XTNTVA01_CXML,PRMNTO01_GPSA,PRMNTO01_GYSA,IRLTCT01_ST,SLMNTO02_ML,CPALTT01_GP,CPALTT01_GY,LOCOBSNO_STSA,LOCOCINO_STSA,LOCODWNO_STSA,LOCOSINO_STSA,LORSGPNO_STSA,LRUNTTTT_ST,LMJVTTUV_ST
2014-12,-62.321,-0.19417341891929,1.54407624909589,2.620909091,482891.0,-0.567010091001089,0.756493269655739,100.334438597044,101.053600420323,100.560039614733,100.077905999008,100.528069295302,5.4,4467000.0
2015-01,-60.293,-0.570532204041973,2.05779986248256,2.26,436374.0,-0.470589237347324,-0.0893483130696457,100.166878172783,101.301150049207,100.551812484179,100.023719395576,100.55889908256,6.1,5244000.0
2015-02,-44.679,-0.739210503337854,0.354920127923741,2.392105263,445431.0,0.434304492377206,-0.0251298018153031,100.004689016932,101.396417557256,100.550165646093,100.009924484323,100.58191039455,5.8,5268000.0
2015-03,-64.523,0.353964785451959,-0.146410117416531,2.457272727,492451.0,0.595172161109732,-0.0736373908664181,99.8627486721309,101.363003020286,100.559392320899,100.036418346399,100.591914598861,5.6,5159000.0
2015-04,-61.516,-0.0318749545533111,-0.144867117253824,2.392727273,468957.0,0.203287325458769,-0.199517446176685,99.7473871438321,101.242173365131,100.57575270112,100.095209145325,100.585229035753,5.1,6172000.0
2015-05,-58.348,-0.000298922980489631,-0.429593324933283,2.7445,468526.0,0.509723202549469,-0.0399327448507779,99.6496669105083,101.054631581702,100.590712755328,100.17582899197,100.559194224307,5.3,5612000.0
2015-06,-66.375,-0.364587485053805,-1.11968783621291,2.899545455,495062.0,0.350286999852812,0.123771203685436,99.5443836916453,100.841304139647,100.600573294238,100.253277516614,100.512848633971,5.5,5142000.0
2015-07,-69.378,0.768145320573913,-0.872023815379644,2.833181818,453879.0,0.0067047159295661,0.169569779643243,99.4154406007274,100.591690619219,100.600686260603,100.307496590669,100.448948906251,5.6,6391000.0
2015-08,-67.21,-0.390821161110013,-0.652986644309849,2.637142857,469213.0,-0.141627628281935,0.195079293005743,99.2686644043006,100.339431479121,100.590395016761,100.333280287205,100.372260057779,5.2,5623000.0
2015-09,-66.617,-0.258248612112975,-0.913766276956685,2.728095238,477402.0,-0.155675657530359,-0.0361297478059709,99.1222425794264,100.126487787174,100.569945173618,100.334910297126,100.28909011094,4.9,5577000.0
2015-10,-64.848,-0.108081974483872,-0.891865186534502,2.628571429,465063.0,-0.0449683750446447,0.17057443573555,98.9958194891227,99.9963791956769,100.540541839536,100.312143340811,100.207731022615,4.8,6206000.0
2015-11,-61.63,-0.302096979030209,-1.83125620946309,2.795263158,435515.0,-0.211068037908146,0.501797578667902,98.9100247456953,99.9288499815749,100.506633811681,100.262259773289,100.135793284916,4.8,5272000.0
2015-12,-59.665,-0.282651062348731,-1.9182825826374,2.734545455,438624.0,-0.341709643711866,0.729519786041594,98.8830916872087,99.8884727088551,100.46931090665,100.176743887915,100.077428902397,4.8,5134000.0
2016-01,-57.982,0.420752566711369,-0.940434516863919,2.604210526,398051.0,0.165310220906868,1.37308681383098,98.9194578396117,99.844951001587,100.431381240897,100.064062174016,100.029889552859,5.3,5894000.0
2016-02,-54.747,-0.336553967831066,-0.538594256993845,2.34,423282.0,0.0823076533454985,1.01779978016546,99.008928734974,99.7916192076457,100.39511457124,99.9455366931603,99.9880581915982,5.2,5549000.0
2016-03,-53.036,-0.0806035011266248,-0.969297446118879,2.421363636,471259.0,0.430600014339268,0.852536221142728,99.1202615254264,99.7339827119505,100.362087589177,99.8433604509484,99.948157758913,5.1,6058000.0
2016-04,-55.362,-0.161839966525587,-1.09804374837459,2.34952381,439410.0,0.4741067979104,1.12511041889441,99.2198602410325,99.6839080678698,100.333363966118,99.7601143850201,99.9110150433586,4.7,6362000.0
2016-05,-63.896,-0.0743514648145407,-1.17128337983261,2.352380952,451226.0,0.404579099811517,1.01932255419357,99.302247276449,99.6359091008845,100.308537735983,99.7000140806217,99.8794424292334,4.5,5773000.0
2016-06,-63.61,0.211928275083318,-0.599435366686631,2.168181818,474696.0,0.328436616728188,0.997326494523087,99.3619452627868,99.5582588558044,100.287499498091,99.6691510756633,99.8554217609414,5.1,5624000.0
2016-07,-66.105,0.10362725577922,-1.25493488629665,1.9645,421557.0,-0.161813640474981,0.827138870498699,99.3959407853197,99.4711032530789,100.268223895629,99.682122596011,99.8368866243576,5.1,6407000.0
2016-08,-71.347,-0.374481018154172,-1.23873649475333,2.02173913,464790.0,0.0918430107884498,1.06287450276103,99.4317854629071,99.428697641918,100.249303960328,99.7504843995839,99.8199927375909,5.0,5854000.0
2016-09,-61.521,0.189154916363257,-0.795731061680648,2.127619048,468055.0,0.240399586462898,1.46378364748158,99.5091903387959,99.4657836300434,100.231601907509,99.8707401407823,99.8009647553539,4.8,5962000.0
2016-10,-63.551,0.152750003524211,-0.536694633053679,2.278,452861.0,0.124674851301432,1.63598752091762,99.6315353880384,99.5936277217373,100.214983677184,100.026225125993,99.7777993794296,4.7,5972000.0
2016-11,-68.245,-0.100438046615707,-0.335510221276259,2.661,438012.0,-0.155546086733514,1.69253716250378,99.7926239216026,99.8160902864053,100.193800663977,100.187049848302,99.7500711492384,4.4,5536000.0
2016-12,-57.175,-0.041060983611841,-0.0940482069985965,2.96,451495.0,0.0327321392317517,2.07462213296691,99.9680607445723,100.053157573192,100.168004490745,100.312871971067,99.7190195413097,4.5,5287000.0
2017-01,-68.2,0.213141690393823,-0.300594779006255,2.864,421083.0,0.582772789025459,2.50004220905299,100.129564300239,100.227128070442,100.135433324672,100.376724481778,99.687948493621,5.1,5529000.0
2017-02,-50.024,-0.0245139161684202,0.0115578586403737,2.88,427284.0,0.314611738641666,2.73795817148932,100.253568448869,100.312835859696,100.096612426764,100.377947218707,99.661549144322,4.9,5670000.0
2017-03,-58.157,-0.296851902655894,-0.204890001126542,2.944782609,491455.0,0.0812797871947232,2.38061243344026,100.329921464906,100.327161127564,100.053377805438,100.324711377647,99.6452208400594,4.6,5742000.0
2017-04,-61.997,1.12119578090116,1.07759250359919,2.784210526,449373.0,0.296553336532688,2.1996898784173,100.380217794794,100.285188005275,100.011553042099,100.234432631202,99.6440567456106,4.1,6647000.0
2017-05,-72.498,-0.181604518782912,0.969103035252494,2.799545455,478519.0,0.0854721826896363,1.87487772084135,100.446321222886,100.218413004545,99.9758775040329,100.133613131779,99.6626340794673,4.1,5839000.0
2017-06,-65.489,0.00868734254191184,0.764326468111471,2.638636364,491415.0,0.0907111014861139,1.63348795525647,100.539816696984,100.153291758091,99.9497497972834,100.04066925484,99.7037099268582,4.5,6219000.0
2017-07,-69.595,-0.302732580895088,0.355284594518279,2.7355,440348.0,-0.0689922638852295,1.7279784563725,100.645660858427,100.127772567655,99.9327041236064,99.9745156525069,99.7654877752881,4.6,6658000.0
2017-08,-72.366,-0.214218757511191,0.516720790193385,2.640869565,489567.0,0.299445229710857,1.93897421205818,100.760781862124,100.16244730868,99.9245298967919,99.9420103855707,99.8438101935984,4.5,6467000.0
2017-09,-64.213,0.0269979214611392,0.354033627153038,2.624,485527.0,0.529490589323034,2.23296386500322,100.856027282226,100.233907196336,99.9240943460061,99.9466827930796,99.9328358685162,4.1,6439000.0
2017-10,-74.351,1.09176615073418,1.29493697738788,2.733809524,486150.0,-0.0632042103727646,2.04112870197618,100.914249516537,100.325469688532,99.9279861214849,99.9825075116229,100.024505971752,3.9,6683000.0
2017-11,-72.166,0.00168730639399859,1.39848879477962,2.682857143,473983.0,0.00243246859074368,2.20258293868318,100.951063307644,100.394106665452,99.9301094445678,100.035699896092,100.110956064109,3.9,5832000.0
2017-12,-64.357,-0.30033547055204,1.13548038935359,2.673,470212.0,-0.05878322772623,2.10908247456841,100.977129763926,100.452760920018,99.9254706371764,100.09853659039,100.186725190995,3.9,5683000.0
2018-01,-78.153,-0.382473514555308,0.534383279097964,2.794761905,448237.0,0.544774545277541,2.07050762027518,100.989280977834,100.530054482603,99.9111134852809,100.165808133158,100.251326523687,4.5,6521000.0
2018-02,-58.731,0.997129928687921,1.56173846282164,3.065789474,448823.0,0.45346899748655,2.21179542123865,100.986879755131,100.6246164952,99.8830197268803,100.224284000244,100.306436107145,4.4,6291000.0
2018-03,-58.442,0.0724286350368587,1.9379028478413,3.027142857,511590.0,0.226112590414904,2.35971140397292,100.967368563774,100.696687031461,99.8387421402807,100.256112286954,100.353875671244,4.1,6760000.0
2018-04,-66.901,0.68885940228324,1.50207469706833,3.012380952,481764.0,0.397509156334893,2.46274394333479,100.950782496139,100.725840289754,99.7776847494039,100.260675105752,100.394280020371,3.7,7441000.0
2018-05,-70.654,-0.863260041498575,0.808921401517978,3.087727273,508740.0,0.4158916925435,2.80101171480757,100.956122654277,100.721919244036,99.7018146674079,100.244353820733,100.426517426804,3.6,7015000.0
2018-06,-65.888,0.57629180294743,1.38106763157684,3.013809524,519424.0,0.159387570154372,2.87154783531668,100.969011401543,100.706667523764,99.6143895227709,100.208625165276,100.447630809824,4.2,7176000.0
2018-07,-83.287,0.120546477364052,1.81149550531189,2.976666667,475436.0,0.00674632622851716,2.94951508664711,100.967903889452,100.690830877686,99.5220566456153,100.161938937819,100.453385656369,4.1,7625000.0
2018-08,-81.87,0.308675978752716,2.34500533434769,3.006086957,519114.0,0.0555542328357295,2.69918010418745,100.943035191459,100.680344973303,99.4296883676875,100.107017228036,100.44023907041,3.9,7414000.0
2018-09,-72.079,-0.0328515756008013,2.28376889595261,3.117368421,505940.0,0.116202517589025,2.27697219419899,100.863324596967,100.674905544992,99.3405672459715,100.03602529284,100.408430103355,3.6,7472000.0
2018-10,-88.963,-0.407885791978251,0.766434116144231,3.3,515052.0,0.176676345572587,2.52246992860703,100.733036823504,100.644128476259,99.2595383640093,99.9360954309593,100.366433586691,3.5,7607000.0
2018-11,-74.39,-0.413200754497678,0.348373265577534,3.3155,482005.0,-0.334934851810097,2.1766010321524,100.565718166143,100.593089420303,99.1923998480717,99.8021884513989,100.325907269722,3.5,7108000.0
2018-12,-72.684,0.126403244152111,0.777888610810783,3.040526316,474539.0,-0.319396281513109,1.91015884863136,100.366984825473,100.543797449487,99.1444826931355,99.6376616403978,100.297442218342,3.7,6759000.0
2019-01,-74.399,-0.79183821844301,0.363755556266206,2.964761905,453040.0,0.190659666524684,1.5512351381991,100.171436612517,100.524845714719,99.1194046412995,99.4616651978172,100.286288902732,4.4,7427000.0
2019-02,-55.597,-0.420885143262279,-1.04536684312077,2.946842105,453067.0,0.422705314009692,1.52013526593331,99.9704829967008,100.591610497084,99.1163706208341,99.2900616552093,100.294602583228,4.1,6748000.0
2019-03,-59.339,-0.110990565801907,-1.22673727632092,2.89047619,505243.0,0.564135835680577,1.86252274056917,99.7700809638033,100.718477009862,99.1348661841927,99.1269110889654,100.322478118895,3.9,7279000.0
2019-04,-74.067,-0.603018093545875,-2.49403691661702,2.848095238,485221.0,0.529500161289074,1.99643977553026,99.5619556389424,100.840125396974,99.1717503068783,98.9752083287324,100.367621858887,3.3,7754000.0
2019-05,-78.067,0.0513620510981992,-1.59446014988736,2.722272727,499787.0,0.212875858938411,1.79022846876639,99.3536753509829,100.932763219384,99.2230329731818,98.8388779670101,100.426354132531,3.4,7320000.0
2019-06,-68.677,0.328145745026734,-1.83725043727642,2.4635,497247.0,0.0199147181481604,1.64848465607624,99.148767796357,100.967511172734,99.2857234159099,98.7301056366031,100.493403245157,3.8,7126000.0
2019-07,-85.272,-0.620334075433352,-2.56364351760771,2.455454545,465955.0,0.167094162245338,1.81146480639351,98.9512890058957,100.966041882094,99.3582298658449,98.6709989649345,100.560756051725,4.0,7486000.0
2019-08,-77.069,0.652271795731202,-2.22988650025792,2.008181818,492157.0,-0.00506682360828189,1.74977988942916,98.7666118700579,100.975288045231,99.4380081600493,98.6735113518321,100.620443482439,3.8,7355000.0
2019-09,-72.319,-0.712939531534136,-2.89502777606109,2.0615,483797.0,0.0783448576930001,1.71130451316952,98.6149432533064,101.077028287601,99.5201402097012,98.7416097662845,100.667338264438,3.3,7216000.0
2019-10,-76.886,-0.754022412568643,-3.23252022910725,2.094545455,486566.0,0.228619055223,1.7640429444214,98.5073293168484,101.256543279109,99.6017360482283,98.85729950996,100.702531753316,3.3,7634000.0
2019-11,-62.367,0.651142527638183,-2.19830868898669,2.201578947,453374.0,-0.0536243034669465,2.05127798189161,98.4345297902478,101.45656932739,99.6789994509305,98.9904299572633,100.728712843198,3.3,6446000.0
2019-12,-66.859,-0.0982985849858037,-2.41779344244157,2.225714286,459003.0,-0.0909769525053793,2.28512974012172,98.3869258241501,101.608445233755,99.7472825420005,99.1103424924152,100.746422955687,3.4,6060000.0
2020-01,-66.8,-0.0609403027984012,-1.69887445335714,2.138571429,433586.0,0.387976993781487,2.48657195525045,98.3522057805346,101.646158575224,99.8014228442984,99.2104623774165,100.751004146589,4.0,7125000.0
2020-02,-47.142,0.277133451506717,-1.00981416579589,1.888947368,439209.0,0.274061813149543,2.33487356394594,98.3050161474612,101.543344687784,99.8414423071837,99.304255259439,100.734049299572,3.8,6682000.0
2020-03,-60.711,-4.31107106565144,-5.17210140393903,1.377272727,457422.0,-0.217645103178479,1.53932699191982,98.2723582950214,101.326882282253,99.8728224831322,99.4091065820467,96.1614432274042,4.5,5731000.0
2020-04,-70.923,-15.3196376676199,-19.2122269880387,1.153809524,371851.0,-0.668694186699718,0.329096686336815,98.3187198036552,97.1544227193102,96.6643323568016,99.513586055894,93.2237190550218,14.4,5166000.0
2020-05,-72.529,4.33080730955406,-15.7567332789108,1.2295,381707.0,0.00195016166840463,0.117926370210715,98.5338841264151,96.9523752041935,97.4702423368809,99.5965475603613,91.7223459131209,13.0,5403000.0
2020-06,-74.045,7.36900841653483,-9.84468070804167,1.331363636,444536.0,0.547204692777511,0.645733047555484,98.9088002330418,98.2703385136331,99.136393380764,99.6542128066345,93.6105008515341,11.2,5991000.0
2020-07,-86.878,3.61852977474885,-5.99926504586397,1.151363636,428412.0,0.505824350167009,0.986081825303721,99.340142809338,97.8968030672886,100.026877292362,99.6947656319974,95.4801842188643,10.5,7229000.0
2020-08,-84.902,1.56329038473312,-5.14845049995034,1.191428571,450572.0,0.315321052408127,1.3096453823307,99.7622818105328,98.0267366641766,100.080418343949,99.7364738579673,97.3284501915313,8.5,6589000.0
2020-09,-84.635,0.0950649751657379,-4.37654246780704,1.242380952,460335.0,0.13927469432666,1.37132486105647,100.14280891572,98.3381004568742,100.140206035251,99.7935658679257,97.4646227984043,7.7,6630000.0
2020-10,-86.191,1.06246989122808,-2.62635289950298,1.369047619,460374.0,0.0414937759336148,1.18206616772747,100.474505938085,98.7135815433828,100.203492529488,99.8744674342951,97.6048353755577,6.6,7346000.0
2020-11,-85.318,0.517757742061932,-2.75539428654646,1.414210526,435494.0,-0.0610627217844138,1.17453578426798,100.743600119296,99.0951050896963,100.266255299658,99.9806599148526,97.7610669559537,6.4,6357000.0
2020-12,-82.242,0.316458987206461,-2.35166806363706,1.476363636,457825.0,0.0941478467042597,1.36200549471932,100.966375115499,99.4889058585155,100.325111736885,100.110027698302,98.1269928240465,6.5,6204000.0
2021-01,-77.094,1.57201636704986,-0.756140795138003,1.634210526,428465.0,0.425378348702726,1.39976974156009,101.13952937134,99.7435828204721,100.377270744067,100.255658618045,98.5155054068613,6.8,7207000.0
2021-02,-69.707,-3.49127614731804,-4.48572000008081,1.875789474,429617.0,0.547438279392344,1.67621521737451,101.276604245322,100.148229102509,100.423020288225,100.401148200154,98.8826841061657,6.6,7472000.0
2021-03,-84.567,3.0994798948368,2.91130541630116,2.226956522,497130.0,0.708327313374951,2.61976250895919,101.359688256717,100.564594540047,100.464516694856,100.522738309378,99.1080986009456,6.2,8286000.0
2021-04,-83.017,-0.143709110603693,21.3544789655228,2.189545455,469542.0,0.821890915406006,4.15969483870212,101.367034788405,101.031158758052,100.500318951329,100.595005847281,99.2985274113756,5.7,9804000.0
2021-05,-85.079,0.862057453376276,17.3197327355889,2.2115,474006.0,0.80171051547627,4.99270653759447,101.332760699387,100.9349178735,100.532576794184,100.61342853663,99.4707791238544,5.5,9641000.0
2021-06,-94.736,-0.0889113402187944,9.17062932549296,2.077272727,508107.0,0.929066290235704,5.39145141332134,101.280570226563,100.741260193002,100.56041349336,100.590981934008,99.6562696277077,6.1,9834000.0
2021-07,-93.59,1.08827283069183,6.50479587332581,1.850952381,472635.0,0.481052352629404,5.36547523938539,101.22860762778,100.430672978724,100.583300742948,100.555009428078,99.8455667721897,5.7,11604000.0
2021-08,-97.371,-0.249072281381097,4.60425370822138,1.810909091,501241.0,0.206591136361161,5.25127155487501,101.189023465267,100.05892533673,100.60194374734,100.537183253643,100.033473298696,5.3,10924000.0
2021-09,-102.479,-0.744533516644611,3.7268320923589,1.840952381,508666.0,0.271597085905821,5.39034885507916,101.151570924004,99.7236557715477,100.615402716892,100.555490768151,100.209202859152,4.6,10747000.0
2021-10,-87.642,1.6735839159949,4.35405723245787,1.991,506744.0,0.830811855200318,6.2218689033289,101.092935633412,99.4301237325324,100.620881900525,100.611887856577,100.346555017283,4.3,11596000.0
2021-11,-103.155,0.537626330166864,4.37468411298927,1.9135,494475.0,0.491342750434762,6.80900283980648,101.001217280156,99.1684275890305,100.612683939845,100.6989702044,100.416072931896,3.9,10300000.0
2021-12,-98.376,-0.108504609204031,3.93252894141846,1.835909091,507124.0,0.307251716148357,7.03640286554513,100.869810845372,98.9303690397186,100.582743772061,100.813738126745,100.400018077997,3.7,10353000.0
2022-01,-100.561,-0.273301714120435,2.04432605112346,2.1055,472569.0,0.841457378354523,7.47987246828913,100.714576017013,98.6730475798758,100.524380068861,100.948609567205,100.312056636737,4.4,11197000.0
2022-02,-84.028,1.24102959047423,7.0480700693121,2.275789474,482953.0,0.913397925647697,7.87106389773928,100.545588533674,98.4006002733962,100.434032356553,101.074195649337,100.180533527916,4.1,10853000.0
2022-03,-117.22,0.746377033519304,4.60484610508307,2.46,568556.0,1.33513795485627,8.54245555484244,100.354211042239,98.1420283766861,100.309131157468,101.154594115794,100.036803142619,3.8,11737000.0
